id,margin,wh
1001,45.949999999999996,18.7
1003,55.67,9.6
1005,-3.1400000000000006,47.6
1007,46.68,22.1
1009,73.92999999999999,1.8
1011,-52.8,70.1
1013,7.509999999999998,44.0
1015,31.849999999999994,21.1
1017,5.160000000000004,39.5
1019,54.88000000000001,4.6
1021,60.25000000000001,10.6
1023,4.590000000000003,42.4
1025,8.199999999999996,44.2
1027,45.510000000000005,14.5
1029,68.06,3.6
1031,49.13999999999999,17.7
1033,20.339999999999996,16.3
1035,-1.6499999999999986,46.2
1037,16.240000000000002,31.8
1039,58.269999999999996,13.0
1041,35.510000000000005,24.0
1043,69.3,1.4
1045,42.05,19.7
1047,-39.71000000000001,69.5
1049,54.67,2.1
1051,48.67,21.2
1053,25.5,32.4
1055,38.300000000000004,15.5
1057,53.239999999999995,11.9
1059,40.400000000000006,4.6
1061,62.980000000000004,9.7
1063,-69.57000000000001,80.5
1065,-25.46,58.1
1067,29.03,27.3
1069,40.26,26.7
1071,41.760000000000005,3.6
1073,-5.969999999999999,42.9
1075,53.11,11.3
1077,30.789999999999992,10.4
1079,26.89,11.4
1081,19.85,23.7
1083,43.510000000000005,13.5
1085,-53.05,72.9
1087,-74.2,81.5
1089,18.57,24.6
1091,-7.200000000000003,51.0
1093,61.410000000000004,4.2
1095,59.94,2.7
1097,9.21,35.3
1099,7.719999999999999,41.1
1101,-24.25,56.7
1103,44.39,12.5
1105,-50.190000000000005,67.5
1107,6.960000000000001,40.2
1109,13.650000000000006,36.9
1111,39.779999999999994,20.2
1113,-11.75,42.9
1115,65.93,9.5
1117,55.41,12.1
1119,-54.55,73.5
1121,15.990000000000002,32.5
1123,32.24,27.3
1125,17.4,31.0
1127,52.8,6.4
1129,31.690000000000005,24.6
1131,-48.650000000000006,71.0
1133,72.22,1.0
2000,,3.9
2013,0.0,12.0
2016,0.0,7.6
2020,0.0,6.3
2050,0.0,0.8
2060,0.0,0.0
2068,0.0,1.8
2070,0.0,0.7
2090,0.0,5.4
2100,0.0,0.7
2105,0.0,0.6
2110,0.0,1.6
2122,0.0,0.8
2130,0.0,0.9
2150,0.0,1.5
2164,0.0,1.0
2170,0.0,1.3
2180,0.0,0.7
2185,0.0,1.5
2188,0.0,1.0
2195,0.0,1.6
2198,0.0,0.4
2220,0.0,1.1
2230,0.0,0.3
2240,0.0,1.5
2261,0.0,0.9
2270,0.0,0.2
2275,0.0,0.4
2282,0.0,2.5
2290,0.0,0.6
4000,,4.7
4001,-34.33,0.9
4003,22.260000000000005,4.7
4005,-15.459999999999994,1.6
4007,26.67,0.9
4009,37.53,2.1
4011,9.450000000000003,1.8
4012,31.980000000000004,1.2
4013,10.689999999999998,5.7
4015,42.14,1.3
4017,7.840000000000003,1.3
4019,-6.910000000000004,4.1
4021,16.349999999999994,4.9
4023,-37.75,0.9
4025,30.35000000000001,0.9
4027,12.579999999999998,2.7
5000,,15.6
5001,22.21,24.5
5003,25.349999999999994,25.6
5005,44.040000000000006,0.4
5007,40.39,1.9
5009,47.989999999999995,0.4
5011,18.75,27.6
5013,36.709999999999994,22.0
5015,23.85,0.8
5017,-22.450000000000003,54.6
5019,6.329999999999998,24.0
5021,29.1,0.6
5023,52.14,0.5
5025,44.94999999999999,11.4
5027,23.620000000000005,36.2
5029,19.53,11.4
5031,30.990000000000002,14.5
5033,49.849999999999994,1.6
5035,-14.89,51.8
5037,29.79,22.9
5039,10.64,41.3
5041,-12.370000000000005,47.9
5043,18.950000000000003,28.0
5045,31.6,11.3
5047,44.42,0.9
5049,33.099999999999994,0.6
5051,29.979999999999997,8.5
5053,51.870000000000005,2.8
5055,36.85,0.9
5057,26.240000000000002,29.9
5059,29.020000000000003,11.6
5061,31.840000000000003,20.9
5063,43.93000000000001,2.3
5065,38.86,1.8
5067,18.270000000000003,17.6
5069,-29.029999999999994,55.5
5071,27.97,2.1
5073,18.43,37.1
5075,31.559999999999995,1.0
5077,-24.159999999999997,54.2
5079,20.78,30.3
5081,36.28999999999999,19.7
5083,41.88,1.5
5085,50.82000000000001,6.2
5087,32.949999999999996,0.4
5089,38.81999999999999,0.4
5091,39.82000000000001,25.1
5093,1.019999999999996,34.9
5095,0.060000000000002274,40.3
5097,42.56,0.6
5099,20.15,30.5
5101,41.39,0.3
5103,8.600000000000001,40.3
5105,35.400000000000006,2.2
5107,-32.839999999999996,61.6
5109,52.69,3.5
5111,34.18000000000001,8.0
5113,56.94,0.5
5115,47.150000000000006,3.2
5117,40.53,11.7
5119,-11.46,36.0
5121,27.79,0.9
5123,-18.439999999999998,52.7
5125,42.7,6.6
5127,47.64,0.7
5129,51.02,0.3
5131,37.08,6.8
5133,48.36,4.5
5135,38.849999999999994,0.8
5137,45.2,0.4
5139,26.22,32.6
5141,39.39,0.5
5143,16.259999999999998,3.5
5145,53.730000000000004,4.6
5147,-4.209999999999994,26.9
5149,38.839999999999996,2.1
6000,,6.5
6001,-60.56999999999999,12.1
6003,-23.389999999999993,0.3
6005,19.509999999999998,2.1
6007,1.9899999999999949,1.8
6009,16.900000000000006,1.0
6011,21.29,1.2
6013,-35.14,9.6
6015,9.380000000000003,3.5
6017,17.760000000000005,1.0
6019,-1.7800000000000011,5.9
6021,25.240000000000002,1.2
6023,-27.099999999999994,1.4
6025,-32.050000000000004,3.5
6027,11.43,1.0
6029,16.71,6.3
6031,14.93,7.3
6033,-16.940000000000005,2.1
6035,39.56,8.8
6037,-41.86,9.2
6039,17.119999999999997,4.3
6041,-51.22,2.9
6043,18.169999999999995,1.1
6045,-38.52000000000001,1.0
6047,-8.71,4.2
6049,41.459999999999994,1.2
6051,-8.649999999999999,0.8
6053,-36.86,3.5
6055,-28.689999999999998,2.4
6057,0.6200000000000045,0.6
6059,6.219999999999999,2.1
6061,19.28,1.7
6063,16.82,1.2
6065,-1.6499999999999986,7.0
6067,-18.93,10.9
6069,-20.620000000000005,1.3
6071,-7.330000000000005,9.5
6073,-7.559999999999995,5.6
6075,-70.39,5.8
6077,-13.660000000000004,8.1
6079,-1.0200000000000031,2.2
6081,-46.669999999999995,3.0
6083,-18.019999999999996,2.4
6085,-42.83,2.9
6087,-55.45,1.4
6089,29.08,1.1
6091,22.400000000000006,0.4
6093,15.159999999999997,1.4
6095,-29.240000000000002,14.8
6097,-45.72999999999999,1.9
6099,-2.740000000000002,3.3
6101,19.08,2.5
6103,27.42,1.0
6105,0.7399999999999949,0.5
6107,15.020000000000003,2.2
6109,15.68,2.1
6111,-7.009999999999998,2.2
6113,-33.949999999999996,3.0
6115,18.04,4.0
8000,,4.5
8001,-16.78,3.7
8003,-16.47,1.9
8005,-9.909999999999997,10.9
8007,17.72,0.5
8009,51.86,1.1
8011,13.39,7.2
8013,-41.849999999999994,1.1
8014,-5.949999999999996,1.4
8015,-0.14999999999999858,1.7
8017,65.60000000000001,0.7
8019,-12.0,0.9
8021,-9.21,0.7
8023,-48.67,1.9
8025,25.900000000000006,9.3
8027,33.89,1.2
8029,39.52000000000001,0.7
8031,-49.23,10.2
8033,42.17,0.3
8035,25.759999999999998,1.4
8037,-14.909999999999997,1.0
8039,47.0,0.8
8041,20.369999999999997,7.0
8043,31.689999999999998,4.0
8045,5.039999999999999,1.2
8047,-16.36,1.8
8049,6.950000000000003,0.5
8051,-19.650000000000006,0.5
8053,20.659999999999997,0.5
8055,-8.25,1.0
8057,45.28,0.1
8059,-4.850000000000001,1.3
8061,68.08999999999999,0.7
8063,52.59,2.5
8065,-24.370000000000005,0.7
8067,-9.200000000000003,0.6
8069,-5.75,1.1
8071,-2.6500000000000057,1.8
8073,49.620000000000005,5.6
8075,38.0,4.3
8077,32.39,1.0
8079,8.149999999999999,0.4
8081,54.56,0.5
8083,23.21,0.5
8085,36.83,0.7
8087,24.96,3.1
8089,8.969999999999999,1.2
8091,-5.159999999999997,0.2
8093,14.670000000000002,0.6
8095,46.309999999999995,1.0
8097,-37.97,0.8
8099,35.18000000000001,0.8
8101,-13.939999999999998,2.5
8103,63.989999999999995,1.1
8105,7.950000000000003,0.7
8107,-15.600000000000001,0.6
8109,-30.729999999999997,0.8
8111,-10.670000000000002,0.1
8113,-43.19,0.7
8115,34.52,0.5
8117,-24.659999999999997,1.0
8119,32.43000000000001,0.7
8121,62.06,0.8
8123,12.660000000000004,1.4
8125,54.69,0.4
9000,,11.5
9001,-10.630000000000003,12.2
9003,-25.849999999999994,15.2
9005,3.6199999999999974,1.8
9007,-15.880000000000003,5.4
9009,-22.33,14.2
9011,-18.259999999999998,6.9
9013,-12.560000000000002,3.6
9015,-13.29,2.9
10000,,22.2
10001,-4.939999999999998,25.2
10003,-34.07,24.9
10005,13.019999999999996,12.8
11000,,49.0
11001,-83.63,49.0
12000,,16.8
12001,-17.310000000000002,20.5
12003,58.51,13.5
12005,43.480000000000004,11.3
12007,41.94999999999999,19.1
12009,12.68,10.7
12011,-34.89000000000001,28.9
12013,43.7,13.6
12015,14.240000000000002,6.2
12017,21.85,3.1
12019,45.72,10.9
12021,30.020000000000003,7.2
12023,36.61,18.5
12027,14.29,13.2
12029,46.75999999999999,9.1
12031,3.6000000000000014,30.1
12033,20.489999999999995,22.8
12035,7.419999999999995,11.5
12037,31.400000000000006,14.4
12039,-40.580000000000005,55.2
12041,50.8,5.7
12043,18.509999999999998,14.0
12045,41.83999999999999,19.1
12047,16.79,33.5
12049,30.83,7.6
12051,5.910000000000004,13.2
12053,8.469999999999999,5.7
12055,22.96,10.6
12057,-6.670000000000002,17.5
12059,68.21,6.8
12061,22.290000000000006,9.4
12063,28.979999999999997,27.0
12065,-1.75,35.4
12067,58.16,15.2
12069,17.1,10.6
12071,16.509999999999998,9.1
12073,-23.590000000000003,31.6
12075,32.160000000000004,9.5
12077,41.31999999999999,19.7
12079,3.4200000000000017,38.9
12081,12.43,9.3
12083,16.21,13.2
12085,22.869999999999997,5.7
12086,-23.71,18.9
12087,-0.44000000000000483,6.6
12089,48.44,6.5
12091,49.17,10.1
12093,19.979999999999997,8.8
12095,-18.200000000000003,22.2
12097,-24.459999999999994,13.4
12099,-17.009999999999998,18.8
12101,6.619999999999997,5.6
12103,-5.6299999999999955,10.9
12105,6.799999999999997,15.7
12107,24.369999999999997,16.6
12109,37.66,5.7
12111,-7.840000000000003,20.2
12113,52.45,6.6
12115,7.399999999999999,5.0
12117,6.450000000000003,12.2
12119,34.879999999999995,8.3
12121,44.779999999999994,13.6
12123,38.13000000000001,20.7
12125,48.83,22.9
12127,1.1599999999999966,11.1
12129,28.0,15.2
12131,51.849999999999994,5.9
12133,47.25000000000001,15.6
13000,,31.5
13001,49.0,19.7
13003,34.68000000000001,17.9
13005,58.48,16.5
13007,-0.5699999999999932,45.6
13009,-5.5,41.8
13011,73.72999999999999,2.9
13013,50.24999999999999,11.7
13015,51.480000000000004,10.9
13017,14.800000000000004,35.5
13019,57.36,11.1
13021,-20.0,53.8
13023,47.12,26.8
13025,66.86,3.5
13027,6.159999999999997,35.4
13029,43.42999999999999,15.4
13031,18.979999999999997,29.1
13033,-11.269999999999996,48.4
13035,35.52,27.7
13037,-18.959999999999994,61.2
13039,27.510000000000005,19.5
13043,33.60999999999999,24.5
13045,37.41,19.1
13047,52.510000000000005,2.8
13049,35.330000000000005,32.0
13051,-11.979999999999997,40.1
13053,0.3999999999999986,19.3
13055,40.92,10.4
13057,57.57000000000001,6.6
13059,-28.67,27.7
13061,-23.159999999999997,59.5
13063,-69.95,68.3
13065,30.14999999999999,28.3
13067,12.420000000000002,27.3
13069,28.950000000000003,28.0
13071,39.480000000000004,23.2
13073,42.85,16.9
13075,31.340000000000003,27.8
13077,43.95,18.0
13079,32.31,21.3
13081,13.71,43.6
13083,50.61,1.4
13085,74.1,0.9
13087,11.75,41.6
13089,-56.64999999999999,54.8
13091,35.75,30.0
13093,-6.969999999999999,50.5
13095,-39.089999999999996,68.4
13097,-3.979999999999997,43.5
13099,-3.8900000000000006,49.9
13101,67.33,5.6
13103,51.07000000000001,14.0
13105,20.58,29.4
13107,26.869999999999997,34.2
13109,28.049999999999997,31.2
13111,57.94,0.8
13113,31.22,22.0
13115,39.760000000000005,14.8
13117,62.68,3.5
13119,59.35000000000001,9.6
13121,-29.709999999999994,44.3
13123,63.050000000000004,0.9
13125,71.78999999999999,9.9
13127,26.950000000000003,26.5
13129,57.599999999999994,4.4
13131,26.61,29.1
13133,22.46,36.6
13135,9.199999999999996,27.0
13137,67.22,4.0
13139,56.06,8.1
13141,-62.08,72.6
13143,63.97,5.1
13145,45.43,17.1
13147,38.269999999999996,18.8
13149,52.94,10.7
13151,3.289999999999999,40.6
13153,20.559999999999995,30.3
13155,37.620000000000005,26.7
13157,62.74,7.2
13159,37.910000000000004,21.5
13161,50.97,15.6
13163,-17.28,53.6
13165,11.759999999999998,43.2
13167,30.060000000000002,35.0
13169,28.629999999999995,24.9
13171,30.18,31.7
13173,23.700000000000003,22.7
13175,22.590000000000003,36.2
13177,52.16,20.7
13179,-30.209999999999994,40.8
13181,27.560000000000002,31.6
13183,22.650000000000006,25.6
13185,9.840000000000003,36.6
13187,60.21000000000001,1.9
13189,14.899999999999999,40.7
13191,8.579999999999998,34.9
13193,-34.81,59.8
13195,53.440000000000005,9.4
13197,10.089999999999996,30.8
13199,5.659999999999997,39.4
13201,37.88,28.1
13205,0.8999999999999986,48.0
13207,37.22,23.7
13209,39.809999999999995,26.8
13211,37.97,23.2
13213,52.42999999999999,1.4
13215,-21.300000000000004,46.1
13217,-2.0,43.0
13219,48.58,5.4
13221,37.19,17.7
13223,43.480000000000004,18.0
13225,-7.460000000000001,45.1
13227,67.48,1.7
13229,66.27000000000001,9.3
13231,65.27000000000001,10.5
13233,45.400000000000006,13.0
13235,33.239999999999995,31.7
13237,35.64,27.3
13239,-9.049999999999997,47.5
13241,56.2,1.6
13243,-16.300000000000004,60.9
13245,-33.75,55.5
13247,-16.53,51.0
13249,47.830000000000005,21.5
13251,8.399999999999999,41.7
13253,20.309999999999995,33.0
13255,19.940000000000005,33.2
13257,53.38999999999999,11.3
13259,-27.839999999999996,51.5
13261,-8.410000000000004,52.8
13263,-30.430000000000007,56.6
13265,-32.50000000000001,56.9
13267,42.07000000000001,29.5
13269,10.620000000000005,38.2
13271,15.560000000000002,36.6
13273,-16.11,60.3
13275,18.440000000000005,36.8
13277,32.459999999999994,30.1
13279,40.37,26.0
13281,57.7,1.2
13283,21.009999999999998,32.3
13285,17.79,35.4
13287,14.520000000000003,39.4
13289,-8.629999999999995,40.9
13291,59.72,0.9
13293,28.999999999999993,28.0
13295,49.879999999999995,4.5
13297,55.44,17.0
13299,33.809999999999995,29.3
13301,-21.33,59.9
13303,-7.700000000000003,52.7
13305,48.22,20.7
13307,1.6000000000000014,42.5
13309,27.430000000000007,38.4
13311,66.33,2.4
13313,44.84,4.4
13315,31.709999999999994,35.7
13317,11.5,42.6
13319,1.4499999999999957,38.6
13321,40.08999999999999,28.9
15000,,2.5
15001,-51.17,0.9
15003,-39.05,3.1
15005,0.0,0.0
15007,-49.34,0.7
15009,-50.24999999999999,0.9
16000,,0.8
16001,11.200000000000003,1.3
16003,40.56,0.2
16005,21.939999999999998,0.9
16007,77.5,0.3
16009,36.85999999999999,0.4
16011,54.41,0.5
16013,-20.14,0.3
16015,35.72,0.5
16017,25.880000000000003,0.3
16019,51.77000000000001,0.7
16021,42.1,0.5
16023,57.78,0.2
16025,42.03999999999999,0.5
16027,36.709999999999994,0.8
16029,72.8,0.2
16031,71.82000000000001,0.6
16033,51.53,0.8
16035,40.83,0.5
16037,51.55,0.2
16039,33.910000000000004,3.2
16041,86.97,0.3
16043,70.60999999999999,0.8
16045,44.78,0.2
16047,47.07,0.5
16049,53.73,0.4
16051,75.49,0.4
16053,46.23,0.6
16055,33.93000000000001,0.4
16057,-4.189999999999998,1.1
16059,50.34,0.5
16061,48.11,0.4
16063,40.41,0.5
16065,87.52000000000001,0.7
16067,58.11000000000001,0.8
16069,20.689999999999998,0.5
16071,77.59,0.3
16073,52.66,0.8
16075,43.95,0.4
16077,30.57,1.0
16079,8.200000000000003,0.3
16081,11.760000000000005,0.4
16083,43.120000000000005,0.7
16085,11.569999999999993,0.2
16087,46.730000000000004,0.4
17000,,14.7
17001,35.080000000000005,3.7
17003,-13.660000000000004,36.6
17005,14.579999999999998,6.5
17007,5.659999999999997,2.7
17009,30.71,19.2
17011,0.17999999999999972,0.9
17013,13.969999999999999,0.3
17015,-1.490000000000002,1.1
17017,13.399999999999999,3.8
17019,-7.019999999999996,12.8
17021,23.019999999999996,1.6
17023,32.370000000000005,0.5
17025,44.11,0.5
17027,29.909999999999997,3.7
17029,11.049999999999997,4.1
17031,-49.28999999999999,24.4
17033,31.58,4.9
17035,35.28,0.5
17037,-5.510000000000005,7.6
17039,26.85,0.8
17041,36.660000000000004,0.6
17043,-1.0999999999999943,5.2
17045,32.76,0.5
17047,51.14,0.6
17049,52.010000000000005,0.5
17051,34.370000000000005,4.7
17053,42.71000000000001,1.0
17055,16.82,0.5
17057,-11.009999999999998,3.9
17059,18.0,0.8
17061,25.33,1.1
17063,8.879999999999995,1.5
17065,32.91,0.6
17067,17.79,0.4
17069,34.029999999999994,0.7
17071,-12.25,0.4
17073,-3.0700000000000003,1.9
17075,44.55,1.1
17077,-14.339999999999996,14.9
17079,41.2,0.3
17081,22.809999999999995,8.9
17083,23.71,0.7
17085,-1.1599999999999966,0.6
17087,41.989999999999995,8.5
17089,-1.1000000000000014,6.1
17091,3.3800000000000026,15.5
17093,3.3200000000000003,6.7
17095,-17.310000000000002,8.0
17097,-8.339999999999996,7.5
17099,0.39000000000000057,2.3
17101,30.820000000000007,10.1
17103,7.309999999999995,5.3
17105,31.39,5.5
17107,31.980000000000004,8.1
17109,1.4500000000000028,5.4
17111,8.790000000000006,1.4
17113,10.969999999999999,7.7
17115,5.159999999999997,17.1
17117,7.030000000000001,1.1
17119,1.3699999999999974,8.3
17121,19.11,4.1
17123,14.230000000000004,0.5
17125,6.32,0.5
17127,33.660000000000004,5.8
17129,30.040000000000006,1.2
17131,-7.359999999999999,0.6
17133,26.71,0.4
17135,14.100000000000001,3.4
17137,15.309999999999995,6.4
17139,27.0,0.5
17141,16.72,1.1
17143,-4.380000000000003,18.1
17145,17.68,8.8
17147,26.57,0.6
17149,35.36,1.9
17151,38.8,6.7
17153,5.810000000000002,32.3
17155,-1.8100000000000023,0.9
17157,17.53,10.1
17159,32.870000000000005,0.6
17161,-21.810000000000002,9.8
17163,-14.32,30.2
17165,28.97,4.1
17167,8.61,12.4
17169,8.760000000000005,3.5
17171,26.36,0.5
17173,33.54,0.4
17175,16.269999999999996,0.6
17177,1.6400000000000006,9.6
17179,17.779999999999994,1.3
17181,21.880000000000003,1.1
17183,13.21,13.5
17185,36.769999999999996,0.9
17187,-5.449999999999996,2.4
17189,31.5,0.8
17191,58.129999999999995,0.6
17193,35.9,0.6
17195,-16.979999999999997,1.7
17197,-5.490000000000002,11.8
17199,24.82,4.3
17201,-5.520000000000003,12.9
17203,39.019999999999996,0.7
18000,,9.6
18001,39.37,0.4
18003,16.689999999999998,12.1
18005,25.370000000000005,2.3
18007,32.7,1.0
18009,16.470000000000006,0.6
18011,37.72,1.5
18013,16.67,0.6
18015,30.270000000000003,0.6
18017,21.689999999999998,2.0
18019,9.82,7.4
18021,33.65,0.6
18023,30.659999999999997,0.6
18025,8.280000000000001,0.5
18027,50.68000000000001,1.0
18029,39.66,0.7
18031,40.459999999999994,0.5
18033,31.589999999999996,0.5
18035,-3.1099999999999994,7.1
18037,27.630000000000003,0.5
18039,26.42,6.2
18041,16.860000000000007,1.6
18043,14.32,5.5
18045,34.13,0.4
18047,42.67,0.4
18049,33.18000000000001,0.8
18051,30.970000000000006,2.1
18053,21.96,7.3
18055,31.259999999999998,0.3
18057,34.25,4.1
18059,41.03999999999999,2.3
18061,22.82,0.6
18063,34.75,6.0
18065,16.970000000000006,2.7
18067,14.309999999999995,7.3
18069,39.67,0.6
18071,27.410000000000004,1.0
18073,25.410000000000004,0.9
18075,20.019999999999996,0.4
18077,10.399999999999999,2.0
18079,22.43,0.9
18081,38.309999999999995,1.9
18083,28.949999999999996,3.1
18085,52.07000000000001,1.1
18087,35.769999999999996,0.5
18089,-30.9,25.3
18091,-12.57,11.4
18093,32.7,0.5
18095,4.5,8.5
18097,-22.18,27.8
18099,28.770000000000003,0.9
18101,40.3,0.2
18103,30.839999999999996,4.8
18105,-19.14,3.5
18107,38.45,1.0
18109,41.040000000000006,0.5
18111,19.020000000000003,0.7
18113,33.49999999999999,0.8
18115,27.14,0.5
18117,21.580000000000005,1.1
18119,27.590000000000003,0.5
18121,32.529999999999994,2.6
18123,-11.600000000000001,2.9
18125,25.340000000000003,0.6
18127,-3.8800000000000026,3.8
18129,23.690000000000005,1.0
18131,27.17,0.9
18133,32.53,4.2
18135,24.010000000000005,0.7
18137,38.519999999999996,0.4
18139,34.33,1.0
18141,-3.5,13.2
18143,6.199999999999996,0.4
18145,33.53,1.2
18147,15.280000000000001,0.8
18149,10.590000000000003,0.4
18151,26.97,0.9
18153,20.64,4.7
18155,12.810000000000002,0.8
18157,3.5899999999999963,4.9
18159,31.749999999999993,0.5
18161,32.34,0.7
18163,10.549999999999997,9.4
18165,6.770000000000003,0.4
18167,-0.8500000000000014,7.2
18169,36.22,0.8
18171,27.709999999999994,0.3
18173,26.379999999999995,1.6
18175,24.440000000000005,0.4
18177,14.64,5.0
18179,44.92999999999999,0.6
18181,23.480000000000004,0.8
18183,38.839999999999996,0.5
19000,,3.4
19001,8.11,0.4
19003,3.6600000000000037,0.4
19005,-4.170000000000002,1.4
19007,3.3699999999999974,0.7
19009,5.530000000000001,0.4
19011,0.5600000000000023,0.6
19013,-20.240000000000002,9.0
19015,-6.640000000000001,1.2
